n_nodes,n_edges,avg_degree,network_density,source_degree,target_degree,euclidean_distance,shortest_path_hops,avg_edge_cost,max_edge_cost,min_edge_cost,source_betweenness,target_betweenness,n_alternative_paths,path,path_cost,path_distance,path_hops,path_regenerators,path_found,path_osnr,path_viable,source,target,network_id,network_type,network_name
70,123,3.5142857142857142,0.05093167701863354,4,4,705.0942520945221,9,2291595.0566666666,2552523.99,2138116.31,0.07561206199313615,0.05183371852169807,735,"[10, 17, 24, 31, 38, 37, 36, 43, 50, 57]",20624355.51,1028.72,9,1,True,23.75,False,10,57,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,433.1359559693518,6,2224394.165,2344017.28,2138116.31,0.07732100208922457,0.02567324956231605,126,"[16, 17, 24, 31, 32, 33, 34]",13346364.99,667.33,6,0,True,28.83,False,16,34,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,581.112864628096,6,2256467.953333333,2347462.25,2138116.31,0.08266618824483275,0.10766392364857837,43,"[10, 17, 24, 31, 38, 45, 52]",13538807.719999999,676.9399999999999,6,0,True,28.83,False,10,52,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,216.5679779846759,3,2370765.6633333336,2557631.02,2229043.7,0.155059352294007,0.16458079549511775,14,"[31, 38, 37, 44]",7112296.99,353.11,3,1,True,23.75,False,31,44,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,306.2733716416466,4,2233999.905,2339886.38,2145413.12,0.10338655051730497,0.019045593981655364,29,"[17, 16, 15, 22, 21]",8935999.62,446.79999999999995,4,0,True,28.83,False,17,21,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,620.1563113640326,9,2259006.1422222224,2452547.39,2156382.13,0.05306117109186164,0.039754039178591605,1182,"[54, 53, 46, 39, 38, 31, 30, 29, 28, 21]",20331055.28,1014.06,9,1,True,23.8,False,54,21,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,3,3,484.2607205234133,7,2256535.677142857,2465949.78,2151406.32,0.03889509479343238,0.01604409106806805,210,"[41, 40, 47, 54, 61, 68, 67, 66]",15795749.74,787.28,7,1,True,23.79,False,41,66,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,306.2733716416466,4,2242981.4349999996,2347425.08,2165974.53,0.09042526219636196,0.03329979495260825,20,"[60, 59, 66, 65, 64]",8971925.739999998,448.59000000000003,4,0,True,28.83,False,60,64,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,3,4,564.7401931870294,8,2298884.52125,2472874.22,2210742.59,0.04638586790920551,0.11966725670370174,552,"[27, 34, 33, 32, 31, 38, 37, 36, 43]",18391076.169999998,917.0500000000001,8,1,True,23.79,False,27,43,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,521.5647579280567,7,2227065.91,2325622.27,2138116.31,0.11249239890544235,0.021765450673698755,244,"[36, 37, 38, 31, 24, 17, 10, 3]",15589461.370000001,779.47,7,0,True,28.84,False,36,3,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,484.2607205234133,7,2285258.867142857,2453368.42,2156953.62,0.06322843822843821,0.04617620438432459,266,"[60, 59, 58, 51, 44, 43, 42, 35]",15996812.07,797.34,7,1,True,23.8,False,60,35,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,484.2607205234133,5,2238269.0939999996,2325622.27,2138116.31,0.06591530923372355,0.14479215933020279,31,"[10, 17, 24, 31, 38, 45]",11191345.469999999,559.5699999999999,5,0,True,28.84,False,10,45,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,136.96961573775565,2,2293415.2199999997,2348411.52,2238418.92,0.09218515363815874,0.06736993351443478,6,"[54, 53, 60]",4586830.4399999995,229.34,2,0,True,28.83,False,54,60,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,349.20537170806074,5,2277928.3800000004,2516953.7,2151406.32,0.1146894919752976,0.08054554082367382,65,"[47, 54, 53, 52, 51, 58]",11389641.900000002,566.98,5,1,True,23.77,False,47,58,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,136.96961573775562,2,2244384.375,2332386.62,2156382.13,0.13345934134776846,0.09718525589689274,6,"[46, 39, 40]",4488768.75,224.44,2,0,True,28.83,False,46,40,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,136.96961573775562,2,2260325.9699999997,2286429.67,2234222.27,0.07381322736182068,0.012096227041879215,5,"[9, 2, 1]",4520651.9399999995,226.02999999999997,2,0,True,28.86,False,9,1,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,3,4,649.7039339540279,9,2284066.131111111,2527763.47,2138116.31,0.009114171917880358,0.1335849187991132,1065,"[64, 65, 66, 59, 52, 45, 38, 31, 24, 25]",20556595.18,1025.33,9,1,True,23.76,False,64,25,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,3,3,349.2053717080607,5,2262513.6840000004,2486530.01,2172459.5,0.023604828616017873,0.014235759208585297,44,"[27, 20, 19, 12, 5, 4]",11312568.420000002,563.13,5,1,True,23.78,False,27,4,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,290.556432314048,3,2420289.2933333335,2512751.52,2365947.23,0.16652915350965222,0.050496755955515546,13,"[32, 25, 18, 11]",7260867.880000001,360.55,3,1,True,23.77,False,32,11,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,3,4,484.2607205234133,7,2231331.222857143,2325622.27,2144282.76,0.039783172567699414,0.13644705796240322,238,"[7, 14, 21, 28, 29, 30, 31, 38]",15619318.559999999,780.96,7,0,True,28.84,False,7,38,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,2,3,649.7039339540278,9,2224701.071111111,2339886.38,2145413.12,0.0024364157676178134,0.021329085331642874,768,"[6, 5, 4, 3, 10, 17, 16, 15, 22, 21]",20022309.64,1001.1100000000001,9,0,True,28.83,False,6,21,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,484.2607205234133,7,2255083.2957142857,2374499.28,2138116.31,0.1488497527739855,0.012043870156082432,238,"[38, 31, 24, 17, 18, 19, 20, 13]",15785583.07,789.27,7,0,True,28.81,False,38,13,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,399.3316202111494,5,2283502.102,2327110.2,2172459.5,0.1216991957081471,0.016059992922205203,37,"[40, 33, 26, 19, 20, 13]",11417510.51,570.88,5,0,True,28.84,False,40,13,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,399.3316202111494,5,2353307.326,2533634.11,2229588.8,0.048411313277042185,0.10432121190593056,57,"[58, 51, 44, 43, 36, 29]",11766536.629999999,583.3199999999999,5,2,True,23.76,False,58,29,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,2,547.8784629510225,8,2241080.38625,2452547.39,2156382.13,0.1625256599041765,0.0006736159549458783,462,"[37, 38, 39, 46, 53, 54, 61, 68, 69]",17928643.09,893.9300000000001,8,1,True,23.8,False,37,69,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,410.90884721326694,6,2254992.5733333337,2374499.28,2138116.31,0.1467752563340799,0.04989346875536134,140,"[37, 38, 31, 24, 17, 18, 19]",13529955.440000001,676.49,6,0,True,28.81,False,37,19,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,273.93923147551124,4,2301792.38,2366480.86,2215248.31,0.11828808239454015,0.0442538312662993,25,"[25, 26, 33, 40, 41]",9207169.52,460.36,4,0,True,28.82,False,25,41,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,3,306.2733716416466,4,2205746.6475,2253274.16,2151406.32,0.1158109142444181,0.03545923652221607,29,"[52, 53, 54, 47, 48]",8822986.59,441.14,4,0,True,28.87,False,52,48,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,193.7042882093653,2,2374058.1799999997,2382169.13,2365947.23,0.04754158204445928,0.11174231453163677,7,"[11, 18, 25]",4748116.359999999,237.41,2,0,True,28.81,False,11,25,45,synthetic,
70,123,3.5142857142857142,0.05093167701863354,4,4,493.8509727230773,6,2307583.5616666665,2516953.7,2138116.31,0.050374672689250694,0.12743516547864372,98,"[58, 51, 52, 45, 38, 31, 24]",13845501.37,689.78,6,1,True,23.77,False,58,24,45,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,8,1734.3331583342588,2,15797631.35,31003927.51,5828967.2,0.009575159465543728,0.012402872521557638,84,"[32, 44, 24, 21]",47392894.05,2324.65,3,18,True,0.0,False,32,21,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,8,4,1098.0898846758541,2,16208556.865,23802310.32,8614803.41,0.015416317899708898,0.00138375350140056,74,"[21, 9, 16]",32417113.73,1590.86,2,12,True,3.78,False,21,16,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,13,5,1662.780546784423,2,19440056.22,35520273.44,3359839.0,0.03532673014541526,0.011375018932112355,136,"[9, 0, 34]",38880112.44,1906.5,2,15,True,0.0,False,9,34,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,4,1301.711041306152,3,14876048.215,22236699.29,6026849.8,0.017369344707579996,0.00448141923436041,452,"[19, 10, 5, 24, 41]",59504192.86,2920.2,4,22,True,4.56,False,19,41,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,13,1011.4639602566289,2,11477923.177499998,22784027.32,5951468.29,0.00617028265851795,0.06313767332244839,72,"[40, 15, 7, 5, 10]",45911692.70999999,2253.08,4,17,True,4.29,False,40,10,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,5,1086.9092977966009,2,13696094.903333334,21913481.96,8614803.41,0.003732000679059502,0.01176777263490066,64,"[24, 21, 9, 35]",41088284.71,2016.91,3,15,True,5.21,False,24,35,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,16,613.8306757058427,2,18246823.51,23764965.2,11660608.35,0.004756625074272132,0.10491587093104121,135,"[30, 23, 47, 14]",54740470.53,2687.02,3,20,True,3.8,False,30,14,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,13,4,1868.9029067235106,3,20847404.153333332,22802875.96,19455339.88,0.061712370200605486,0.0017582010582010577,873,"[8, 13, 21, 42]",62542212.45999999,3067.11,3,24,True,4.28,False,8,42,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,7,8,1961.0567270735964,2,25942613.50666667,52170591.28,6026849.8,0.008831435584522452,0.016098170928001556,121,"[3, 5, 10, 27]",77827840.52000001,3813.8900000000003,3,31,True,0.0,False,3,27,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,8,5,1339.807390367816,3,15831638.616666665,35520273.44,3359839.0,0.017880765639589166,0.00915475000457699,690,"[21, 9, 0, 34]",47494915.849999994,2329.74,3,18,True,0.0,False,21,34,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,11,13,213.0925424339393,2,13615359.84,15178404.96,12052314.72,0.023745644116232346,0.07352583954556272,183,"[1, 7, 8]",27230719.68,1336.54,2,10,True,9.78,False,1,8,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,4,1338.2506874225849,2,25522658.64,43845948.26,5310588.56,0.0,0.0011629629629629626,44,"[22, 0, 43, 29, 36]",102090634.56,5007.04,4,39,True,0.0,False,22,36,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,8,701.3460977239314,2,19638831.676666666,23764965.2,11660608.35,0.000746031746031746,0.03254870354558935,73,"[48, 14, 47, 23]",58916495.03,2890.83,3,22,True,3.8,False,48,23,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,8,1308.480594498886,2,14209667.784,43203108.61,3359839.0,0.01686933746760736,0.012722046632081232,65,"[24, 21, 9, 0, 43, 29]",71048338.92,3484.92,5,27,True,0.0,False,24,29,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,8,1737.9209593192613,2,32607979.295,41308893.31,23907065.28,0.0011255892255892252,0.04239913503131496,77,"[42, 0, 23]",65215958.59,3198.29,2,25,True,0.0,False,42,23,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,4,776.3875285095097,2,13160507.575,15761015.81,10559999.34,0.010758667745172933,0.006607937340117268,41,"[24, 21, 38]",26321015.15,1291.05,2,10,True,9.49,False,24,38,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,4,164.93532820272003,3,23969136.27,33533825.34,15589556.15,0.001309912854030501,0.006870108649520412,362,"[26, 5, 7, 50]",71907408.81,3525.37,3,28,True,0.0,False,26,50,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,8,4,1373.7282604147804,3,18278001.292000003,46314123.53,3359839.0,0.018772977426264617,0.005237260560789971,514,"[27, 38, 21, 9, 0, 51]",91390006.46000001,4482.0,5,35,True,0.0,False,27,51,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,7,6,77.37796159761191,2,7285762.962499999,10559999.34,3359839.0,0.01706450578229853,0.010712406816559066,95,"[3, 0, 9, 21, 24]",29143051.849999998,1432.15,4,10,True,13.8,False,3,24,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,4,1513.2588843023018,2,33876506.769999996,43845948.26,23907065.28,0.0003398692810457516,0.0035937120421549486,64,"[22, 0, 42]",67753013.53999999,3322.65,2,26,True,0.0,False,22,42,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,11,4,1962.2298763428755,2,24356115.15,33533825.34,15178404.96,0.03706292105609169,0.0009360566448801741,79,"[1, 7, 50]",48712230.3,2388.11,2,19,True,0.0,False,1,50,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,7,1092.8356298443252,2,16945393.67,22685167.67,11205619.67,0.0013938686585745408,0.009528728877171782,92,"[16, 0, 12]",33890787.34,1662.04,2,13,True,4.34,False,16,12,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,8,1732.429741801248,1,45266241.67,45266241.67,45266241.67,0.0010519140989729225,0.021179571626630447,10,"[48, 25]",45266241.67,2218.31,1,18,True,0.0,False,48,25,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,5,867.3809646068227,2,14924583.05,23490921.48,6358244.62,0.00010196078431372548,0.009263960747697768,59,"[48, 14, 34]",29849166.1,1464.96,2,11,True,3.94,False,48,34,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,16,7,1834.9829074772342,1,46304578.88,46304578.88,46304578.88,0.07784689172163219,0.01511518347089281,18,"[14, 3]",46304578.88,2270.23,1,18,True,0.0,False,14,3,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,21,4,2371.164608538898,2,19966016.213333335,44736604.74,5951468.29,0.15568660506952256,0.0023795263559969436,96,"[6, 2, 15, 40]",59898048.64,2937.4,3,23,True,0.0,False,6,40,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,4,2027.488146577778,3,17237334.324,45427409.22,3359839.0,0.004617727697139461,0.0012814616755793225,237,"[50, 28, 0, 9, 21, 38]",86186671.62,4226.83,5,33,True,0.0,False,50,38,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,9,9,2142.3165685830345,2,25201952.095,37380300.01,13023604.18,0.019306552775283422,0.015435848516471352,147,"[11, 0, 28]",50403904.19,2470.2,2,20,True,0.0,False,11,28,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,8,4,1482.4021978294636,2,22737089.679999996,33533825.34,15971608.12,0.027219042792399183,0.0002257080610021786,61,"[23, 11, 7, 50]",68211269.03999999,3345.56,3,26,True,0.0,False,23,50,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,4,2500.317017355118,2,19431779.61,29713963.34,12991819.34,0.00985210267113381,0.004039791472144413,70,"[37, 46, 5, 26]",58295338.83,2857.27,3,23,True,0.0,False,37,26,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,9,13,670.0349520775329,2,11554602.899999999,13814067.1,9295138.7,0.03306262343321167,0.07858459516902423,175,"[11, 4, 8]",23109205.799999997,1135.46,2,8,True,11.23,False,11,8,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,8,5,1882.7312207589966,2,22194071.423333336,41308893.31,3359839.0,0.023987489160845553,0.011927568317879736,82,"[23, 0, 9, 35]",66582214.27,3266.6000000000004,3,25,True,0.0,False,23,35,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,16,828.2841533572987,1,20704587.96,20704587.96,20704587.96,0.01639832331781885,0.11189218781110966,15,"[19, 14]",20704587.96,1015.23,1,8,True,5.82,False,19,14,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,8,6,1649.3352709646701,2,20699256.245,25426904.37,15971608.12,0.026688493603026466,0.011143356950623384,91,"[23, 11, 37]",41398512.49,2029.9299999999998,2,16,True,2.54,False,23,37,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,21,4,898.9222688709608,2,18478776.380000003,19617328.05,17340224.71,0.19462356977253173,0.002269510228333757,126,"[6, 0, 51]",36957552.760000005,1810.38,2,15,True,6.36,False,6,51,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,4,77.18563534772355,3,27197296.126666665,35947017.34,12991819.34,0.014907004631918122,0.002511869394222335,392,"[37, 46, 1, 39]",81591888.38,3999.59,3,32,True,0.0,False,37,39,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,13,4,1868.9029067235106,3,20847404.153333332,22802875.96,19455339.88,0.03910857945079398,0.0018953813967654794,873,"[8, 13, 21, 42]",62542212.45999999,3067.11,3,24,True,4.28,False,8,42,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,9,21,426.4342177186072,1,10251254.55,10251254.55,10251254.55,0.03487040964930238,0.1498045951532566,26,"[28, 6]",10251254.55,502.56,1,4,True,13.95,True,28,6,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,26,4,1557.0087240528467,2,19897108.23,36434377.46,3359839.0,0.1918892212356062,0.0028962377107705824,153,"[0, 9, 44]",39794216.46,1952.21,2,15,True,0.0,False,0,44,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,5,4,83.76864046138434,3,14996955.913333334,21913481.96,3359839.0,0.014264878143770872,0.0009063180827886708,495,"[35, 9, 0, 33]",44990867.74,2207.04,3,17,True,5.21,False,35,33,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,8,518.9184251065143,3,13898022.156666666,20283996.62,5951468.29,0.0010273321449792037,0.0070061066650758865,479,"[40, 15, 8, 13]",41694066.47,2044.7,3,16,True,6.03,False,40,13,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,5,4,928.1385802008789,3,15429767.06,21913481.96,8614803.41,0.010956441828068124,0.0011709673768497296,300,"[35, 9, 21, 38]",46289301.18,2271.96,3,17,True,5.21,False,35,38,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,6,512.06904678526,2,15610034.463333333,31003927.51,5828967.2,0.003128893981835158,0.008278688639041944,40,"[40, 15, 7, 5, 24, 44, 32]",93660206.78,4595.51,6,35,True,0.0,False,40,32,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,6,838.9347234545625,2,20915185.675,30315955.8,11514415.55,0.0011787081339712914,0.015196561634942622,47,"[47, 8, 19]",41830371.35,2051.52,2,16,True,0.0,False,47,19,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,9,1805.8750066414161,2,21737533.925,29498625.86,13976441.99,0.0003257080610021786,0.01755614660537261,92,"[16, 10, 11]",43475067.85,2131.25,2,17,True,0.0,False,16,11,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,8,1699.914173349642,3,18606863.55666667,43845948.26,3359839.0,0.0003398692810457516,0.006438952051408798,641,"[22, 0, 9, 21]",55820590.67,2738.5299999999997,3,21,True,0.0,False,22,21,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,13,13,2035.5347134741505,2,15824017.773333335,25009024.94,2179031.76,0.05315185751068102,0.03910905587428079,240,"[8, 13, 18, 9]",47472053.32000001,2328.6000000000004,3,18,True,2.75,False,8,9,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,16,1300.6985830355404,1,29713963.34,29713963.34,29713963.34,0.0,0.08142528572926495,13,"[46, 5]",29713963.34,1455.7,1,12,True,0.0,False,46,5,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,6,13,929.0027504831703,2,13320074.806666667,22784027.32,6026849.8,0.004860702094266108,0.04446065083193109,159,"[15, 7, 5, 10]",39960224.42,1960.51,3,15,True,4.29,False,15,10,46,synthetic,
52,192,7.384615384615385,0.14479638009049775,4,4,2337.339906567482,2,15178992.3,19644223.37,6026849.8,0.0006669934640522874,0.0030271896756325816,57,"[26, 5, 10, 21, 42]",60715969.2,2978.3,4,23,True,6.35,False,26,42,46,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,219.28457711480604,3,2408020.446666667,2511936.0,2254071.25,0.10758059847597069,0.13942609905185357,14,"[38, 39, 30, 21]",7224061.34,356.20000000000005,3,2,True,23.77,False,38,21,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,98.06704416920024,1,2563041.83,2563041.83,2563041.83,0.14912372536919824,0.14254594098054862,3,"[31, 30]",2563041.83,125.65,1,1,True,23.74,True,31,30,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,4,404.34078150172496,5,2370166.352,2545238.6,2237144.64,0.041455458022862456,0.0987248787429874,56,"[66, 57, 48, 39, 30, 29]",11850831.76,587.54,5,2,True,23.75,False,66,29,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,2,4,693.4387194296215,10,2249943.1169999996,2354853.07,2169532.13,0.0014542640458133417,0.12382779393644586,2112,"[71, 62, 53, 52, 43, 42, 33, 32, 23, 22, 21]",22499431.169999998,1124.97,10,0,True,28.82,False,71,21,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,3,693.4387194296215,8,2348585.7375,2545238.6,2237144.64,0.018136085242725083,0.045169028154943655,232,"[66, 57, 48, 39, 30, 29, 20, 11, 2]",18788685.9,934.4300000000001,8,2,True,23.75,False,66,2,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,627.9354674132036,9,2321516.86,2544853.72,2169532.13,0.09108440251901016,0.02738837420125147,1302,"[51, 42, 33, 32, 23, 22, 21, 12, 11, 10]",20893651.74,1039.6699999999998,9,2,True,23.75,False,51,10,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,500.04577185911734,6,2339956.285,2488951.54,2209232.32,0.11027274938341337,0.07708960858055426,98,"[51, 42, 41, 40, 39, 38, 37]",14039737.71,696.99,6,2,True,23.78,False,51,37,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,4,196.13408833840043,2,2391045.785,2461054.93,2321036.64,0.009538162039168078,0.07628979069220518,7,"[1, 10, 19]",4782091.57,236.6,2,1,True,23.79,False,1,19,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,3,490.33522084600105,7,2327679.5342857144,2542016.07,2157512.61,0.03425219649565728,0.027393837550779208,210,"[67, 66, 65, 64, 55, 46, 45, 36]",16293756.740000002,809.7,7,2,True,23.75,False,67,36,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,4,571.8242170202758,8,2287224.68625,2547324.81,2174487.25,0.008045212332938693,0.1440997573854717,552,"[17, 16, 25, 34, 33, 42, 41, 40, 39]",18297797.490000002,912.38,8,1,True,23.75,False,17,39,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,3,438.5691542296121,6,2290167.2916666665,2488951.54,2203813.67,0.14896037363039374,0.03759486388862647,126,"[31, 32, 33, 42, 51, 60, 69]",13741003.75,684.55,6,1,True,23.78,False,31,69,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,4,353.58575618524316,5,2365613.396,2525484.72,2198682.19,0.014451084127140466,0.13081615366524826,50,"[70, 61, 52, 51, 50, 49]",11828066.98,586.4,5,2,True,23.76,False,70,49,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,404.34078150172496,5,2354730.608,2590391.52,2170935.89,0.07773906978333539,0.106466163615057,57,"[55, 56, 57, 58, 59, 50]",11773653.04,583.6899999999999,5,2,True,23.73,False,55,50,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,138.68774388592428,2,2388960.87,2454085.84,2323835.9,0.1465766185524737,0.08974883466633972,6,"[20, 29, 28]",4777921.74,236.39,2,1,True,23.8,False,20,28,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,490.33522084600105,7,2335724.4085714286,2569330.66,2209232.32,0.10239196216258592,0.08432541100750356,294,"[47, 48, 39, 40, 41, 42, 33, 24]",16350070.860000001,812.51,7,2,True,23.74,False,47,24,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,2,490.33522084600105,7,2310983.5114285713,2515169.58,2157512.61,0.14464905517018195,0.0009031692653423038,210,"[30, 39, 48, 57, 56, 55, 64, 63]",16176884.58,803.85,7,2,True,23.77,False,30,63,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,3,500.04577185911745,6,2337345.43,2563542.72,2176266.29,0.15843896345103592,0.019815498384914886,97,"[49, 40, 31, 32, 23, 14, 5]",14024072.58,696.1999999999999,6,2,True,23.74,False,49,5,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,98.06704416920019,1,2176266.29,2176266.29,2176266.29,0.12769060315941605,0.15210982980801896,3,"[23, 32]",2176266.29,108.81,1,0,True,28.91,False,23,32,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,3,310.11522297500755,4,2272439.33,2322840.51,2202430.62,0.06382382205319832,0.008403905953201729,20,"[13, 12, 11, 2, 1]",9089757.32,454.48,4,0,True,28.84,False,13,1,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,3,500.0457718591174,6,2341415.651666667,2582019.75,2170935.89,0.12596347113650938,0.04894598359387094,97,"[23, 32, 41, 50, 59, 68, 67]",14048493.91,697.42,6,2,True,23.73,False,23,67,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,3,571.8242170202758,8,2252697.2875,2374351.65,2169532.13,0.136578029616259,0.008596773447880087,552,"[22, 23, 32, 33, 42, 43, 52, 61, 70]",18021578.3,901.0800000000002,8,0,True,28.81,False,22,70,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,3,392.2681766768008,4,2333149.4675000003,2511207.0,2226659.74,0.030344723686776005,0.00996691035322826,11,"[18, 27, 36, 45, 54]",9332597.870000001,464.12,4,1,True,23.77,False,18,54,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,3,596.5185417295115,7,2360197.102857143,2525484.72,2184627.28,0.12439961044991228,0.012833741711005297,155,"[47, 48, 49, 50, 51, 52, 53, 62]",16521379.720000003,818.5699999999999,7,3,True,23.76,False,47,62,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,392.2681766768008,4,2474275.58,2586949.09,2323835.9,0.14329237161229116,0.05078079264799587,21,"[20, 29, 38, 47, 56]",9897102.32,487.36,4,3,True,23.73,False,20,56,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,277.37548777184855,4,2291758.535,2517834.26,2169532.13,0.09090545671632191,0.09963008822163753,30,"[13, 22, 23, 32, 33]",9167034.14,455.85,4,1,True,23.77,False,13,33,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,4,4,196.13408833840043,2,2379236.215,2596155.32,2162317.11,0.06107409089904061,0.07019656600944328,7,"[37, 28, 19]",4758472.43,235.43,2,1,True,23.73,False,37,19,47,synthetic,
72,127,3.5277777777777777,0.04968701095461659,3,3,790.6417867058705,11,2290693.204545454,2480699.13,2170935.89,0.01282195269519213,0.03903288462040977,4411,"[1, 2, 11, 20, 29, 30, 39, 40, 41, 50, 59, 68]",25197625.249999996,1257.3700000000001,11,1,True,23.78,False,1,68,47,synthetic,
